Behörde,Delikt,Monat,bekanntgewordene Fälle,davon Versuche,Aufklärungsquote in %
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",September 2019,6,1,66.67
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",August 2019,4,,100
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Juli 2019,10,1,60
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Juni 2019,6,1,66.67
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Mai 2019,9,,22.22
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",April 2019,,,0
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",März 2019,4,,75
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Februar 2019,6,1,100
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Januar 2019,5,1,80
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Dezember 2018,4,2,50
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",November 2018,15,1,60
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Oktober 2018,12,2,41.67
Herford,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Oktober 2014,8,2,62.5
Herford,Taschendiebstahl,Oktober 2019,6,,0
Herford,Taschendiebstahl,September 2019,3,,0
Herford,Taschendiebstahl,August 2019,5,,0
Herford,Taschendiebstahl,Juli 2019,15,,6.67
Herford,Taschendiebstahl,Juni 2019,8,,12.5
Herford,Taschendiebstahl,Mai 2019,27,,3.7
Herford,Taschendiebstahl,April 2019,15,,0
Herford,Taschendiebstahl,März 2019,10,,10
Herford,Taschendiebstahl,Februar 2019,9,,0
Herford,Taschendiebstahl,Januar 2019,8,,0
Herford,Taschendiebstahl,Dezember 2018,9,1,11.11
Herford,Taschendiebstahl,November 2018,7,,0
Herford,Taschendiebstahl,Oktober 2018,9,,0
Herford,Taschendiebstahl,Oktober 2014,16,1,0
Herford,Diebstahl von Fahrrädern,Oktober 2019,26,,38.46
Herford,Diebstahl von Fahrrädern,September 2019,42,1,4.76
Herford,Diebstahl von Fahrrädern,August 2019,45,1,8.89
Herford,Diebstahl von Fahrrädern,Juli 2019,80,2,8.75
Herford,Diebstahl von Fahrrädern,Juni 2019,85,2,2.35
Herford,Diebstahl von Fahrrädern,Mai 2019,85,,4.71
Herford,Diebstahl von Fahrrädern,April 2019,23,,13.04
Herford,Diebstahl von Fahrrädern,März 2019,24,,20.83
Herford,Diebstahl von Fahrrädern,Februar 2019,21,,0
Herford,Diebstahl von Fahrrädern,Januar 2019,40,2,20
Herford,Diebstahl von Fahrrädern,Dezember 2018,34,,32.35
Herford,Diebstahl von Fahrrädern,November 2018,66,2,7.58
Herford,Diebstahl von Fahrrädern,Oktober 2018,110,,6.36
Herford,Diebstahl von Fahrrädern,Oktober 2014,65,,7.69
Herford,Gewaltkriminalität,Oktober 2019,11,,63.64
Herford,Gewaltkriminalität,September 2019,32,8,65.63
Herford,Gewaltkriminalität,August 2019,28,6,82.14
Herford,Gewaltkriminalität,Juli 2019,50,4,64
Herford,Gewaltkriminalität,Juni 2019,27,4,74.07
Herford,Gewaltkriminalität,Mai 2019,58,5,68.97
Herford,Gewaltkriminalität,April 2019,9,,44.44
Herford,Gewaltkriminalität,März 2019,31,4,67.74
Herford,Gewaltkriminalität,Februar 2019,28,4,60.71
Herford,Gewaltkriminalität,Januar 2019,36,5,77.78
Herford,Gewaltkriminalität,Dezember 2018,23,6,65.22
Herford,Gewaltkriminalität,November 2018,42,2,66.67
Herford,Gewaltkriminalität,Oktober 2018,45,7,73.33
Herford,Gewaltkriminalität,Oktober 2014,46,10,73.91
Hochsauerlandkreis,Einbruchdelikte,Oktober 2019,35,15,11.43
Hochsauerlandkreis,Einbruchdelikte,September 2019,37,16,32.43
Hochsauerlandkreis,Einbruchdelikte,August 2019,40,13,37.5
Hochsauerlandkreis,Einbruchdelikte,Juli 2019,90,33,65.56
Hochsauerlandkreis,Einbruchdelikte,Juni 2019,30,9,10
Hochsauerlandkreis,Einbruchdelikte,Mai 2019,42,17,9.52
Hochsauerlandkreis,Einbruchdelikte,April 2019,37,13,16.22
Hochsauerlandkreis,Einbruchdelikte,März 2019,57,19,19.3
Hochsauerlandkreis,Einbruchdelikte,Februar 2019,54,14,24.07
Hochsauerlandkreis,Einbruchdelikte,Januar 2019,46,25,10.87
Hochsauerlandkreis,Einbruchdelikte,Dezember 2018,46,19,6.52
Hochsauerlandkreis,Einbruchdelikte,November 2018,44,12,20.45
Hochsauerlandkreis,Einbruchdelikte,Oktober 2018,50,17,32
Hochsauerlandkreis,Einbruchdelikte,Oktober 2014,77,26,37.66
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,Oktober 2019,16,7,12.5
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,September 2019,13,6,23.08
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,August 2019,20,8,40
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,Juli 2019,43,13,100
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,Juni 2019,10,3,0
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,Mai 2019,8,3,0
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,April 2019,11,5,18.18
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,März 2019,36,12,8.33
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,Februar 2019,22,5,13.64
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,Januar 2019,24,12,12.5
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,Dezember 2018,19,12,5.26
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,November 2018,14,4,35.71
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,Oktober 2018,25,9,56
Hochsauerlandkreis,Wohnungseinbruchdiebstahl,Oktober 2014,24,6,20.83
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,Oktober 2019,3,1,0
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,September 2019,3,,33.33
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,August 2019,8,3,25
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,Juli 2019,21,3,104.76
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,Juni 2019,3,1,0
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,Mai 2019,4,1,0
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,April 2019,3,,33.33
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,März 2019,15,6,0
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,Februar 2019,9,,11.11
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,Januar 2019,9,4,11.11
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,Dezember 2018,4,1,0
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,November 2018,5,,20
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,Oktober 2018,6,1,33.33
Hochsauerlandkreis,Tageswohnungs-einbruchdiebstahl,Oktober 2014,11,1,36.36
Hochsauerlandkreis,Delikte der Straßenkriminalität,Oktober 2019,197,9,27.41
Hochsauerlandkreis,Delikte der Straßenkriminalität,September 2019,227,12,24.67
Hochsauerlandkreis,Delikte der Straßenkriminalität,August 2019,121,6,30.58
Hochsauerlandkreis,Delikte der Straßenkriminalität,Juli 2019,347,14,27.09
Hochsauerlandkreis,Delikte der Straßenkriminalität,Juni 2019,112,2,17.86
Hochsauerlandkreis,Delikte der Straßenkriminalität,Mai 2019,173,7,19.08
Hochsauerlandkreis,Delikte der Straßenkriminalität,April 2019,195,11,24.62
Hochsauerlandkreis,Delikte der Straßenkriminalität,März 2019,173,8,32.95
Hochsauerlandkreis,Delikte der Straßenkriminalität,Februar 2019,138,9,25.36
Hochsauerlandkreis,Delikte der Straßenkriminalität,Januar 2019,163,6,30.06
Hochsauerlandkreis,Delikte der Straßenkriminalität,Dezember 2018,211,12,33.65
Hochsauerlandkreis,Delikte der Straßenkriminalität,November 2018,288,19,29.86
Hochsauerlandkreis,Delikte der Straßenkriminalität,Oktober 2018,228,11,32.46
Hochsauerlandkreis,Delikte der Straßenkriminalität,Oktober 2014,237,23,26.16
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Oktober 2019,3,1,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),September 2019,1,,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),August 2019,1,,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Juli 2019,4,1,50
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Juni 2019,2,,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Mai 2019,1,,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),April 2019,2,,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),März 2019,,,0
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Februar 2019,1,,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Januar 2019,2,1,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Dezember 2018,3,1,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),November 2018,4,1,50
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Oktober 2018,3,,100
Hochsauerlandkreis,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Oktober 2014,3,1,100
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Oktober 2019,1,,0
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",September 2019,1,,0
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",August 2019,1,,100
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Juli 2019,3,1,0
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Juni 2019,,,0
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Mai 2019,,,0
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",April 2019,3,1,0
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",März 2019,,,0
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Februar 2019,5,4,80
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Januar 2019,3,3,33.33
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Dezember 2018,3,,33.33
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",November 2018,5,,40
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Oktober 2018,2,,50
Hochsauerlandkreis,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Oktober 2014,2,,100
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Oktober 2019,14,,92.86
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",September 2019,18,5,72.22
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",August 2019,8,1,62.5
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Juli 2019,28,4,82.14
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Juni 2019,10,,90
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Mai 2019,9,1,100
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",April 2019,6,2,100
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",März 2019,20,4,85
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Februar 2019,9,2,66.67
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Januar 2019,5,1,100
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Dezember 2018,17,1,88.24
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",November 2018,28,4,85.71
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Oktober 2018,29,6,89.66
Hochsauerlandkreis,"Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen",Oktober 2014,14,5,71.43
Hochsauerlandkreis,Taschendiebstahl,Oktober 2019,7,,0
Hochsauerlandkreis,Taschendiebstahl,September 2019,7,,0
Hochsauerlandkreis,Taschendiebstahl,August 2019,4,,75
Hochsauerlandkreis,Taschendiebstahl,Juli 2019,17,,0
Hochsauerlandkreis,Taschendiebstahl,Juni 2019,8,,12.5
Hochsauerlandkreis,Taschendiebstahl,Mai 2019,7,,14.29
Hochsauerlandkreis,Taschendiebstahl,April 2019,6,,16.67
Hochsauerlandkreis,Taschendiebstahl,März 2019,7,,14.29
Hochsauerlandkreis,Taschendiebstahl,Februar 2019,11,,9.09
Hochsauerlandkreis,Taschendiebstahl,Januar 2019,3,,0
Hochsauerlandkreis,Taschendiebstahl,Dezember 2018,10,,20
Hochsauerlandkreis,Taschendiebstahl,November 2018,10,,0
Hochsauerlandkreis,Taschendiebstahl,Oktober 2018,12,,0
Hochsauerlandkreis,Taschendiebstahl,Oktober 2014,11,1,0
Hochsauerlandkreis,Diebstahl von Fahrrädern,Oktober 2019,20,1,10
Hochsauerlandkreis,Diebstahl von Fahrrädern,September 2019,39,2,10.26
Hochsauerlandkreis,Diebstahl von Fahrrädern,August 2019,18,1,11.11
Hochsauerlandkreis,Diebstahl von Fahrrädern,Juli 2019,49,2,10.2
Hochsauerlandkreis,Diebstahl von Fahrrädern,Juni 2019,12,1,0
Hochsauerlandkreis,Diebstahl von Fahrrädern,Mai 2019,25,,4
Hochsauerlandkreis,Diebstahl von Fahrrädern,April 2019,25,,16
Hochsauerlandkreis,Diebstahl von Fahrrädern,März 2019,14,,7.14
Hochsauerlandkreis,Diebstahl von Fahrrädern,Februar 2019,13,3,7.69
Hochsauerlandkreis,Diebstahl von Fahrrädern,Januar 2019,14,1,14.29
Hochsauerlandkreis,Diebstahl von Fahrrädern,Dezember 2018,20,2,15
Hochsauerlandkreis,Diebstahl von Fahrrädern,November 2018,44,2,27.27
Hochsauerlandkreis,Diebstahl von Fahrrädern,Oktober 2018,38,,13.16
Hochsauerlandkreis,Diebstahl von Fahrrädern,Oktober 2014,38,1,28.95
Hochsauerlandkreis,Gewaltkriminalität,Oktober 2019,33,3,90.91
Hochsauerlandkreis,Gewaltkriminalität,September 2019,44,9,79.55
Hochsauerlandkreis,Gewaltkriminalität,August 2019,25,5,84
Hochsauerlandkreis,Gewaltkriminalität,Juli 2019,83,12,80.72
Hochsauerlandkreis,Gewaltkriminalität,Juni 2019,15,2,93.33
Hochsauerlandkreis,Gewaltkriminalität,Mai 2019,33,7,93.94
Hochsauerlandkreis,Gewaltkriminalität,April 2019,28,7,75
Hochsauerlandkreis,Gewaltkriminalität,März 2019,44,6,88.64
Hochsauerlandkreis,Gewaltkriminalität,Februar 2019,46,10,82.61
Hochsauerlandkreis,Gewaltkriminalität,Januar 2019,34,11,85.29
Hochsauerlandkreis,Gewaltkriminalität,Dezember 2018,47,5,89.36
Hochsauerlandkreis,Gewaltkriminalität,November 2018,66,8,80.3
Hochsauerlandkreis,Gewaltkriminalität,Oktober 2018,71,10,84.51
Hochsauerlandkreis,Gewaltkriminalität,Oktober 2014,29,7,79.31
Höxter,Einbruchdelikte,Oktober 2019,3,1,100
Höxter,Einbruchdelikte,September 2019,10,4,0
Höxter,Einbruchdelikte,August 2019,9,5,33.33
Höxter,Einbruchdelikte,Juli 2019,11,2,18.18
Höxter,Einbruchdelikte,Juni 2019,6,1,0
Höxter,Einbruchdelikte,Mai 2019,22,9,18.18
Höxter,Einbruchdelikte,April 2019,9,4,11.11
Höxter,Einbruchdelikte,März 2019,12,3,50
Höxter,Einbruchdelikte,Februar 2019,21,4,14.29
Höxter,Einbruchdelikte,Januar 2019,8,4,25
Höxter,Einbruchdelikte,Dezember 2018,28,7,17.86
Höxter,Einbruchdelikte,November 2018,11,2,18.18
Höxter,Einbruchdelikte,Oktober 2018,6,3,0
Höxter,Einbruchdelikte,Oktober 2014,9,2,11.11
Höxter,Wohnungseinbruchdiebstahl,Oktober 2019,2,1,100
Höxter,Wohnungseinbruchdiebstahl,September 2019,1,1,0
Höxter,Wohnungseinbruchdiebstahl,August 2019,5,3,60
Höxter,Wohnungseinbruchdiebstahl,Juli 2019,,,0
Höxter,Wohnungseinbruchdiebstahl,Juni 2019,3,1,0
Höxter,Wohnungseinbruchdiebstahl,Mai 2019,9,5,11.11
Höxter,Wohnungseinbruchdiebstahl,April 2019,4,3,25
Höxter,Wohnungseinbruchdiebstahl,März 2019,4,1,25
Höxter,Wohnungseinbruchdiebstahl,Februar 2019,1,,0
Höxter,Wohnungseinbruchdiebstahl,Januar 2019,2,1,50
Höxter,Wohnungseinbruchdiebstahl,Dezember 2018,18,7,16.67
Höxter,Wohnungseinbruchdiebstahl,November 2018,4,,25
Höxter,Wohnungseinbruchdiebstahl,Oktober 2018,1,,0
Höxter,Wohnungseinbruchdiebstahl,Oktober 2014,2,,0
Höxter,Tageswohnungs-einbruchdiebstahl,Oktober 2019,,,0
Höxter,Tageswohnungs-einbruchdiebstahl,September 2019,,,0
Höxter,Tageswohnungs-einbruchdiebstahl,August 2019,,,0
Höxter,Tageswohnungs-einbruchdiebstahl,Juli 2019,,,0
Höxter,Tageswohnungs-einbruchdiebstahl,Juni 2019,2,,0
Höxter,Tageswohnungs-einbruchdiebstahl,Mai 2019,1,,0
Höxter,Tageswohnungs-einbruchdiebstahl,April 2019,,,0
Höxter,Tageswohnungs-einbruchdiebstahl,März 2019,1,1,0
Höxter,Tageswohnungs-einbruchdiebstahl,Februar 2019,,,0
Höxter,Tageswohnungs-einbruchdiebstahl,Januar 2019,,,0
Höxter,Tageswohnungs-einbruchdiebstahl,Dezember 2018,3,,66.67
Höxter,Tageswohnungs-einbruchdiebstahl,November 2018,,,0
Höxter,Tageswohnungs-einbruchdiebstahl,Oktober 2018,1,,0
Höxter,Tageswohnungs-einbruchdiebstahl,Oktober 2014,1,,0
Höxter,Delikte der Straßenkriminalität,Oktober 2019,78,,12.82
Höxter,Delikte der Straßenkriminalität,September 2019,119,2,34.45
Höxter,Delikte der Straßenkriminalität,August 2019,85,2,25.88
Höxter,Delikte der Straßenkriminalität,Juli 2019,103,2,35.92
Höxter,Delikte der Straßenkriminalität,Juni 2019,86,4,34.88
Höxter,Delikte der Straßenkriminalität,Mai 2019,145,7,24.83
Höxter,Delikte der Straßenkriminalität,April 2019,35,2,37.14
Höxter,Delikte der Straßenkriminalität,März 2019,102,2,20.59
Höxter,Delikte der Straßenkriminalität,Februar 2019,84,4,28.57
Höxter,Delikte der Straßenkriminalität,Januar 2019,55,1,27.27
Höxter,Delikte der Straßenkriminalität,Dezember 2018,110,1,20
Höxter,Delikte der Straßenkriminalität,November 2018,110,3,23.64
Höxter,Delikte der Straßenkriminalität,Oktober 2018,99,5,19.19
Höxter,Delikte der Straßenkriminalität,Oktober 2014,141,6,15.6
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Oktober 2019,,,0
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),September 2019,1,1,0
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),August 2019,,,0
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Juli 2019,,,0
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Juni 2019,3,,100
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Mai 2019,1,,100
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),April 2019,,,0
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),März 2019,2,,50
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Februar 2019,1,1,100
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Januar 2019,,,0
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Dezember 2018,,,0
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),November 2018,,,0
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Oktober 2018,2,1,50
Höxter,Vergewaltigung/sexuelle Nötigung/sexueller Übergriff (besonders schwere Fälle einschl. Todesfolge),Oktober 2014,2,,100
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Oktober 2019,,,0
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",September 2019,,,0
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",August 2019,,,0
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Juli 2019,,,0
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Juni 2019,3,1,100
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Mai 2019,,,0
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",April 2019,,,0
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",März 2019,,,0
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Februar 2019,,,0
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Januar 2019,,,0
Höxter,"Raubüberfälle auf Straßen, Wegen oder Plätzen",Dezember 2018,1,,0
